Thu Jul 03 14:47:38 2014    6modules_transform.stats

         2914781 function calls (2562177 primitive calls) in 5.836 CPU seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:392(visit_delete)
      315    0.001    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\mixins.py:27(set_line_info)
        2    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\protocols.py:188(for_assigned_stmts)
       24    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:627(visit_list)
     1222    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
       13    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:386(wildcard_import_names)
       50    0.001    0.000    0.001    0.000 {nt.chdir}
        7    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:457(visit_exec)
      289    0.001    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:787(set_line_info)
      316    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\manager.py:304(cache_module)
    47/10    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:552(nodes_of_class)
        6    0.000    0.000    0.001    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:692(visit_print)
      259    0.001    0.000    0.001    0.000 {method 'find_module' of 'zipimport.zipimporter' objects}
       95    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:46(_attach_local_node)
       78    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:293(imported_member)
        9    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:214(visit_assert)
      524    0.000    0.000    0.000    0.000 c:\Python26\lib\inspect.py:67(ismethod)
      146    0.000    0.000    0.000    0.000 {zip}
     1105    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:323(visit_name)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:633(is_generator)
       92    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\Playero.py:144(isRoutine)
       14    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:378(visit_decorators)
     1047    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\funcs.py:140(<genexpr>)
       30    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:170(_base_class_object_build)
       42    0.000    0.000    0.000    0.000 c:\Python26\lib\ntpath.py:203(dirname)
      222    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:174(visit_const)
    26/18    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:382(visit_subscript)
      316    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:210(__init__)
        9    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:743(visit_slice)
       56    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:361(relative_to_absolute_name)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:244(reset)
      487    0.000    0.000    0.000    0.000 c:\Python26\lib\ast.py:151(iter_fields)
       50    0.000    0.000    0.000    0.000 {nt.getcwd}
      524    0.000    0.000    0.000    0.000 c:\Python26\lib\inspect.py:142(isfunction)
       29    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:683(__init__)
        1    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\Playero.py:207(buildCThread)
       42    0.000    0.000    0.000    0.000 c:\Python26\lib\ntpath.py:164(split)
      413    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:327(get)
       36    0.000    0.000    0.000    0.000 c:\Python26\lib\ntpath.py:189(splitext)
       22    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:156(object_build_datadescriptor)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\__init__.py:71(make_parser)
      334    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:158(_append_node)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\__init__.py:104(_create_parser)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:618(visit_lambda)
       52    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:832(__init__)
     12/8    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:832(ancestors)
       10    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\modutils.py:687(_has_init)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\modutils.py:467(is_python_source)
      800    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\protocols.py:264(assign_assigned_stmts)
       36    0.000    0.000    0.000    0.000 c:\Python26\lib\genericpath.py:85(_splitext)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\builder.py:62(_guess_encoding)
      348    0.000    0.000    0.000    0.000 c:\Python26\lib\inspect.py:227(isbuiltin)
      213    0.000    0.000    0.000    0.000 ..\Modules\pyexpat.c:656(EndElement)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:190(_wrap_attr)
      436    0.000    0.000    0.000    0.000 ..\Modules\pyexpat.c:479(CharacterData)
       46    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:470(locate_child)
       38    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:52(attach_dummy_node)
       11    0.000    0.000    0.000    0.000 {dir}
       16    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\pyparse.py:55(visit_Call)
       16    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:271(scope_lookup)
     1126    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\builder.py:185(<lambda>)
      858    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       92    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\Playero.py:150(isReport)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:171(igetattr)
       10    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        3    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\modutils.py:103(load_module_from_name)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:404(create_parser)
      557    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\funcs.py:147(<genexpr>)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:69(attach_import_node)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:149(getattr)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:955(igetattr)
        3    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\modutils.py:128(load_module_from_modpath)
       26    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:360(visit_index)
      222    0.000    0.000    0.000    0.000 {repr}
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:906(instance_attr)
        8    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:139(object_build_class)
   200/61    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:451(root)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\saxutils.py:276(prepare_input_source)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:87(__init__)
      213    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:303(end_element)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:878(instance_attr_ancestors)
      684    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\funcs.py:151(<genexpr>)
        1    0.000    0.000    0.000    0.000 {imp.load_module}
       34    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:572(set_line_info)
     1257    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:927(getattr)
       21    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\funcs.py:114(findPaths)
       56    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:339(absolute_import_activated)
       61    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:38(_io_discrepancy)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:213(close)
       95    0.000    0.000    0.000    0.000 c:\Python26\lib\inspect.py:98(isdatadescriptor)
       10    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\pyparse.py:21(__init__)
       30    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:84(build_class)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:816(scope_lookup)
      237    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:321(has_key)
      108    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      212    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:642(_blockstart_toline)
       24    0.000    0.000    0.000    0.000 {pyexpat.ParserCreate}
      116    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:614(__init__)
      228    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\funcs.py:150(<genexpr>)
       89    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\pyparse.py:45(visit_FunctionDef)
        5    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:561(visit_global)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:111(__init__)
       17    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\mixins.py:109(real_name)
       22    0.000    0.000    0.000    0.000 {built-in method match}
      115    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:418(last_child)
       18    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:90(copy_context)
      213    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:278(__init__)
       54    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:109(prepareParser)
        7    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:302(visit_break)
      436    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\handler.py:158(characters)
       12    0.000    0.000    0.000    0.000 {__import__}
       16    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\pyparse.py:67(subnodeVisit)
       14    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:133(__getattribute__)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:54(__init__)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:24(__init__)
      213    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
       41    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\pyparse.py:36(visit_Name)
       10    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:187(keys)
       14    0.000    0.000    0.000    0.000 {sum}
        5    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\rebuilder.py:350(visit_continue)
       27    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\inference.py:41(__init__)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:115(setContentHandler)
       13    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\raw_building.py:77(build_module)
       58    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:171(__getitem__)
       30    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:812(infer_call_result)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:223(_reset_cont_handler)
       34    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:564(_blockstart_toline)
      213    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\parse.py:48(endElement)
       30    0.000    0.000    0.000    0.000 {issubclass}
       12    0.000    0.000    0.000    0.000 {_weakref.proxy}
        7    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:386(__str__)
       25    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\mixins.py:48(_get_filtered_stmts)
       36    0.000    0.000    0.000    0.000 {max}
      111    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        7    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:80(builtin_lookup)
       27    0.000    0.000    0.000    0.000 c:\Python26\lib\inspect.py:51(ismodule)
       44    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:607(_blockstart_toline)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\decorators.py:65(wrapped)
       31    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:522(last_child)
       12    0.000    0.000    0.000    0.000 {built-in method SetBase}
       28    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:557(<genexpr>)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:305(visit_lambda)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:203(__init__)
        7    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:382(_repr_name)
       12    0.000    0.000    0.000    0.000 e:\Develop\desarrollo\python\other\pylint-playero-plugin\parse.py:25(__init__)
       62    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\inference.py:130(infer_end)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\logilab_common-0.61.0-py2.6.egg\logilab\common\decorators.py:56(__call__)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\contextlib.py:14(__enter__)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\contextlib.py:20(__exit__)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:276(infer_call_result)
       31    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:793(_blockstart_toline)
       24    0.000    0.000    0.000    0.000 {built-in method SetParamEntityParsing}
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\contextlib.py:81(helper)
       14    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:482(__init__)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\expatreader.py:132(setFeature)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:38(setContentHandler)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\handler.py:57(setDocumentLocator)
       15    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:861(_blockstart_toline)
       36    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:253(getByteStream)
        8    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:84(restore_path)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:236(getEncoding)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:58(function_to_method)
       25    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\mixins.py:56(ass_type)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\handler.py:54(__init__)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:269(__init__)
        5    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:628(__init__)
       17    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\mixins.py:85(_infer_name)
       24    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:222(getSystemId)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:240(setByteStream)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:488(__init__)
        9    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:815(_blockstart_toline)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\xmlreader.py:218(setSystemId)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:88(visit_arguments)
        5    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:886(has_base)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:875(_blockstart_toline)
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:257(infer_call_result)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\inference.py:391(infer_index)
        4    0.000    0.000    0.000    0.000 c:\Python26\lib\contextlib.py:11(__init__)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\as_string.py:309(visit_list)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\handler.py:87(endDocument)
       12    0.000    0.000    0.000    0.000 c:\Python26\lib\xml\sax\handler.py:80(startDocument)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\node_classes.py:271(format_args)
        1    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\scoped_nodes.py:587(decoratornames)
        1    0.000    0.000    0.000    0.000 {setattr}
        2    0.000    0.000    0.000    0.000 c:\Python26\lib\site-packages\astroid-1.1.1-py2.6.egg\astroid\bases.py:425(parent_of)
        4    0.000    0.000    0.000    0.000 {method '__enter__' of 'file' objects}
        2    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method group}
        0    0.000             0.000          profile:0(profiler)


